ID,Response
53623,0.13531002
53624,0.4144251
53625,0.14324073
53626,0.23183692
53627,0.33302978
53628,0.43848768
53629,0.46937075
53630,0.13022894
53631,0.4161664
53632,0.4155225
53633,0.19508223
53634,0.23818146
53635,0.0843163
53636,0.27756518
53637,0.37673494
53638,0.12367656
53639,0.22853068
53640,0.15009098
53641,0.48339424
53642,0.62782466
53643,0.2784903
53644,0.17752863
53645,0.20926255
53646,0.1615057
53647,0.3636759
53648,0.4775879
53649,0.26956075
53650,0.22656284
53651,0.33010492
53652,0.19015388
53653,0.020696333
53654,0.3673731
53655,0.058777347
53656,0.22063519
53657,0.3176
53658,0.40454662
53659,0.6610765
53660,0.27608684
53661,0.16913642
53662,0.25616208
53663,0.15845495
53664,0.35870862
53665,0.26417843
53666,0.35732105
53667,0.024884516
53668,0.50635755
53669,0.054247603
53670,0.51564354
53671,0.2861157
53672,0.095996894
53673,0.12250607
53674,0.07412131
53675,0.35652187
53676,0.27493316
53677,0.16883995
53678,0.49098158
53679,0.4060536
53680,0.08665131
53681,0.05585308
53682,0.0212624
53683,0.13327761
53684,0.18698391
53685,0.13567819
53686,0.22455448
53687,0.36797994
53688,0.30305493
53689,0.08090598
53690,0.2267788
53691,0.09592086
53692,0.2831718
53693,0.2704885
53694,0.1998485
53695,0.27010158
53696,0.03550799
53697,0.3827792
53698,0.030049782
53699,0.13620165
53700,0.1618893
53701,0.2858145
53702,0.22571471
53703,0.19207807
53704,0.26962703
53705,0.228046
53706,0.18434313
53707,0.11993533
53708,0.36362886
53709,0.1449328
53710,0.044421542
53711,0.15957567
53712,0.27987388
53713,0.22226734
53714,0.39137816
53715,0.4179488
53716,0.043647785
53717,0.27594948
53718,0.031704385
53719,0.3309653
53720,0.13206953
53721,0.26808947
53722,0.23629014
53723,0.20347735
53724,0.114415005
53725,0.51472
53726,0.16701657
53727,0.4276789
53728,0.10096033
53729,0.17905466
53730,0.34560814
53731,0.3507253
53732,0.47015578
53733,0.2446407
53734,0.17772342
53735,0.4470288
53736,0.009791811
53737,0.28834903
53738,0.07840435
53739,0.56929344
53740,0.40535694
53741,0.057088513
53742,0.2985531
53743,0.27602428
53744,0.5363825
53745,0.26077515
53746,0.29786128
53747,0.07720766
53748,0.24035889
53749,0.10802232
53750,0.18118112
53751,0.1352454
53752,0.24152596
53753,0.13495418
53754,0.18908592
53755,0.45035318
53756,0.5741672
53757,0.35979432
53758,0.1080731
53759,0.1998485
53760,0.31947833
53761,0.09111554
53762,0.11356457
53763,0.35558394
53764,0.6345552
53765,0.19110982
53766,0.1918457
53767,0.055710617
53768,0.23571779
53769,0.1273635
53770,0.10542355
53771,0.1967318
53772,0.22853068
53773,0.14723782
53774,0.35848242
53775,0.5484123
53776,0.19130595
53777,0.5019625
53778,0.1381234
53779,0.14675833
53780,0.12311776
53781,0.23617044
53782,0.4108652
53783,0.041730825
53784,0.08846724
53785,0.14043725
53786,0.3507253
53787,0.3080486
53788,0.050788745
53789,0.10598306
53790,0.19463085
53791,0.48258948
53792,0.0882622
53793,0.2473728
53794,0.06486129
53795,0.3983803
53796,0.30576953
53797,0.2787482
53798,0.31990322
53799,0.15341099
53800,0.52950054
53801,0.3938506
53802,0.20954168
53803,0.2648684
53804,0.24958622
53805,0.08748345
53806,0.065726526
53807,0.33812723
53808,0.14206155
53809,0.25779915
53810,0.12391768
53811,0.2051954
53812,0.08962957
53813,0.32693455
53814,0.15523808
53815,0.34103537
53816,0.18339828
53817,0.2219433
53818,0.22403345
53819,0.2376965
53820,0.7593073
53821,0.27402472
53822,0.16802143
53823,0.26196864
53824,0.4820322
53825,0.31224522
53826,0.22754572
53827,0.07840435
53828,0.16377246
53829,0.083582155
53830,0.49095878
53831,0.24601172
53832,0.12722902
53833,0.0075790887
53834,0.0926889
53835,0.29628026
53836,0.14809583
53837,0.30237308
53838,0.39614874
53839,0.10611072
53840,0.16703239
53841,0.51701635
53842,0.23932534
53843,0.10440237
53844,0.5333852
53845,0.055429503
53846,0.38832128
53847,0.058876533
53848,0.07455446
53849,0.4220059
53850,0.049877234
53851,0.2885573
53852,0.51153165
53853,0.13688132
53854,0.07624543
53855,0.24969779
53856,0.28684813
53857,0.24896964
53858,0.33512104
53859,0.092277005
53860,0.2328383
53861,0.056922685
53862,0.42696393
53863,0.058157343
53864,0.16679844
53865,0.42985392
53866,0.21481591
53867,0.061759986
53868,0.13923657
53869,0.12177941
53870,0.18686822
53871,0.18286593
53872,0.16867167
53873,0.36437735
53874,0.31682426
53875,0.38085666
53876,0.22841181
53877,0.070126764
53878,0.28589433
53879,0.25804895
53880,0.16095933
53881,0.27543482
53882,0.17113693
53883,0.20583346
53884,0.059076004
53885,0.26437193
53886,0.11942521
53887,0.22286285
53888,0.08798147
53889,0.21826203
53890,0.0882622
53891,0.45125717
53892,0.40761286
53893,0.22741848
53894,0.38168514
53895,0.32982898
53896,0.42386287
53897,0.47185415
53898,0.18671659
53899,0.12726253
53900,0.26841173
53901,0.100482665
53902,0.011978868
53903,0.40550786
53904,0.15776457
53905,0.2338495
53906,0.24981765
53907,0.1237779
53908,0.24791023
53909,0.577613
53910,0.06501776
53911,0.12523021
53912,0.21587853
53913,0.0882622
53914,0.296226
53915,0.047513258
53916,0.4744835
53917,0.35050726
53918,0.25597087
53919,0.4040286
53920,0.24306948
53921,0.02466692
53922,0.059124988
53923,0.20631994
53924,0.29409373
53925,0.3100781
53926,0.3492586
53927,0.0819048
53928,0.2680813
53929,0.20094839
53930,0.25988755
53931,0.22948511
53932,0.1799093
53933,0.09776816
53934,0.06469818
53935,0.6746854
53936,0.13064967
53937,0.29535556
53938,0.11540912
53939,0.23942578
53940,0.1050735
53941,0.15805762
53942,0.41679907
53943,0.6159692
53944,0.16377246
53945,0.17091897
53946,0.3562125
53947,0.18032424
53948,0.06224398
53949,0.38390195
53950,0.26761106
53951,0.66506153
53952,0.31488898
53953,0.21085326
53954,0.32055238
53955,0.008789738
53956,0.063828856
53957,0.5305003
53958,0.07255342
53959,0.35315505
53960,0.45031294
53961,0.06850994
53962,0.3068446
53963,0.36235318
53964,0.28452727
53965,0.41391277
53966,0.1388866
53967,0.16699015
53968,0.18195133
53969,0.22543998
53970,0.3196569
53971,0.1467418
53972,0.11993533
53973,0.13907078
53974,0.3412723
53975,0.10851301
53976,0.13435946
53977,0.50499254
53978,0.17120326
53979,0.40433255
53980,0.14224534
53981,0.214265
53982,0.25274557
53983,0.0924076
53984,0.4133497
53985,0.18983577
53986,0.36148888
53987,0.06767903
53988,0.06256759
53989,0.19811262
53990,0.07665729
53991,0.37284106
53992,0.28673786
53993,0.2694027
53994,0.089948446
53995,0.13229017
53996,0.15031047
53997,0.28637186
53998,0.2621305
53999,0.1725616
54000,0.32815805
54001,0.29780892
54002,0.03884361
54003,0.31147
54004,0.055100914
54005,0.08197534
54006,0.38648906
54007,0.22791821
54008,0.27681482
54009,0.29192567
54010,0.32261354
54011,0.7343559
54012,0.07801939
54013,0.07581544
54014,0.41811472
54015,0.27636254
54016,0.29129815
54017,0.083577424
54018,0.07528872
54019,0.48186997
54020,0.32593206
54021,0.48037237
54022,0.112971105
54023,0.069910415
54024,0.21724042
54025,0.42148378
54026,0.07277413
54027,0.081436396
54028,0.40482742
54029,0.122970976
54030,0.19034356
54031,0.3545545
54032,0.23729189
54033,0.17384996
54034,0.27848098
54035,0.1329795
54036,0.23385832
54037,0.11025942
54038,0.0819048
54039,0.26552936
54040,0.119232036
54041,0.19758771
54042,0.3327457
54043,0.2661309
54044,0.18209596
54045,0.07385425
54046,0.1865151
54047,0.18388742
54048,0.074934535
54049,0.19702198
54050,0.349609
54051,0.15805762
54052,0.10627942
54053,0.07746593
54054,0.33921447
54055,0.06406287
54056,0.24035889
54057,0.18276761
54058,0.095792085
54059,0.1550472
54060,0.17612347
54061,0.0807282
54062,0.23424543
54063,0.18814394
54064,0.103429355
54065,0.0782693
54066,0.25885975
54067,0.39201155
54068,0.19932912
54069,0.4823077
54070,0.5063384
54071,0.36605975
54072,0.2892956
54073,0.036271065
54074,0.25324342
54075,0.41059738
54076,0.062092014
54077,0.10824243
54078,0.09529638
54079,0.090321064
54080,0.5037931
54081,0.17114215
54082,0.28163815
54083,0.41346082
54084,0.4163447
54085,0.07907775
54086,0.1470842
54087,0.33075067
54088,0.358452
54089,0.20306279
54090,0.054247603
54091,0.07768108
54092,0.1723304
54093,0.22605085
54094,0.43189114
54095,0.32091713
54096,0.27001986
54097,0.1949088
54098,0.2267788
54099,0.25842562
54100,0.035852823
54101,0.11251096
54102,0.1641899
54103,0.32193837
54104,0.1666839
54105,0.33531615
54106,0.8824156
54107,0.3133478
54108,0.18489121
54109,0.13659018
54110,0.36146998
54111,0.31716707
54112,0.17846195
54113,0.32567334
54114,0.17824362
54115,0.27402472
54116,0.15640873
54117,0.20409127
54118,0.28602776
54119,0.3996388
54120,0.07665729
54121,0.17558026
54122,0.36833012
54123,0.3554954
54124,0.18545176
54125,0.32829607
54126,0.089015774
54127,0.6226204
54128,0.22431189
54129,0.054396704
54130,0.10756796
54131,0.070786275
54132,0.092074335
54133,0.34674194
54134,0.20006193
54135,0.047186375
54136,0.8262022
54137,0.036271065
54138,0.5498147
54139,0.19758591
54140,0.6257175
54141,0.100675374
54142,0.1563403
54143,0.12880228
54144,0.25981817
54145,0.18672317
54146,0.31946886
54147,0.25374642
54148,0.05549555
54149,0.25578272
54150,0.14768454
54151,0.29038206
54152,0.35757583
54153,0.6680619
54154,0.223473
54155,0.1401884
54156,0.5567978
54157,0.32331035
54158,0.23249748
54159,0.23512797
54160,0.2328543
54161,0.31471103
54162,0.11454491
54163,0.29409373
54164,0.20567882
54165,0.23950087
54166,0.30325827
54167,0.03713397
54168,0.2861157
54169,0.299139
54170,0.19463085
54171,0.116721965
54172,0.1133255
54173,0.3025302
54174,0.5777921
54175,0.3948495
54176,0.037586138
54177,0.13495418
54178,0.31533778
54179,0.40971953
54180,0.17847018
54181,0.14895661
54182,0.12791923
54183,0.06534331
54184,0.33514208
54185,0.3209081
54186,0.13126084
54187,0.25613737
54188,0.56268996
54189,0.2858145
54190,0.23350954
54191,0.62992984
54192,0.2977278
54193,0.025216555
54194,0.1268435
54195,0.10972051
54196,0.23673414
54197,0.12780951
54198,0.24065325
54199,0.32581803
54200,0.048238087
54201,0.16429527
54202,0.2489398
54203,0.2443106
54204,0.037409365
54205,0.029788373
54206,0.16883995
54207,0.27402472
54208,0.26200888
54209,0.11026522
54210,0.36036342
54211,0.11187286
54212,0.120101795
54213,0.07284098
54214,0.32601547
54215,0.17867847
54216,0.2831718
54217,0.10453794
54218,0.08011385
54219,0.44193384
54220,0.24971631
54221,0.09363785
54222,0.2479294
54223,0.26019692
54224,0.38368785
54225,0.029229056
54226,0.22332194
54227,0.3349932
54228,0.158654
54229,0.17504682
54230,0.13659443
54231,0.03931482
54232,0.16438368
54233,0.18761943
54234,0.061481014
54235,0.07118529
54236,0.2694424
54237,0.1233272
54238,0.08232937
54239,0.58129907
54240,0.20125732
54241,0.21348514
54242,0.25148052
54243,0.32264087
54244,0.25243977
54245,0.13280031
54246,0.3543467
54247,0.18948907
54248,0.2177614
54249,0.3385589
54250,0.1716325
54251,0.17238832
54252,0.26718217
54253,0.2895226
54254,0.551813
54255,0.3878106
54256,0.31149417
54257,0.27804303
54258,0.13001327
54259,0.07445769
54260,0.34326723
54261,0.20850284
54262,0.058000695
54263,0.5245992
54264,0.467309
54265,0.30653948
54266,0.5564616
54267,0.549221
54268,0.65831244
54269,0.2512946
54270,0.1228443
54271,0.22313717
54272,0.044042535
54273,0.2861157
54274,0.4177661
54275,0.27076697
54276,0.38648906
54277,0.24867262
54278,0.5192849
54279,0.23758346
54280,0.05779451
54281,0.23148863
54282,0.35692525
54283,0.30839393
54284,0.09601336
54285,0.53774065
54286,0.25225893
54287,0.3623294
54288,0.18270528
54289,0.3222759
54290,0.4584922
54291,0.5628695
54292,0.07665729
54293,0.4223451
54294,0.007438861
54295,0.22009552
54296,0.5529808
54297,0.288717
54298,0.0055072624
54299,0.18686822
54300,0.2318043
54301,0.10889745
54302,0.1899891
54303,0.51009774
54304,0.16234714
54305,0.20996164
54306,0.321176
54307,0.102738865
54308,0.17055108
54309,0.1894359
54310,0.07492743
54311,0.36061558
54312,0.26643556
54313,0.28780088
54314,0.10635548
54315,0.53653973
54316,0.25985458
54317,0.15584286
54318,0.18070638
54319,0.11781305
54320,0.29787064
54321,0.24747118
54322,0.26110402
54323,0.22460604
54324,0.28030416
54325,0.41081342
54326,0.22316986
54327,0.04490562
54328,0.15239647
54329,0.28646114
54330,0.16935293
54331,0.30870527
54332,0.07462997
54333,0.18209596
54334,0.039914593
54335,0.26018155
54336,0.26077515
54337,0.27169
54338,0.5616058
54339,0.6499
54340,0.2836636
54341,0.12493486
54342,0.34486434
54343,0.22797862
54344,0.037254613
54345,0.064688705
54346,0.6078498
54347,0.09110257
54348,0.055300422
54349,0.19326071
54350,0.15006779
54351,0.1522204
54352,0.48428923
54353,0.1298568
54354,0.41597837
54355,0.059358124
54356,0.4008092
54357,0.10635548
54358,0.1799093
54359,0.33021024
54360,0.2694027
54361,0.15580608
54362,0.022142308
54363,0.38985157
54364,0.42652652
54365,0.21581367
54366,0.14501919
54367,0.15976052
54368,0.071789265
54369,0.43768
54370,0.18189265
54371,0.15146294
54372,0.22791821
54373,0.13225526
54374,0.16183555
54375,0.19392844
54376,0.18388742
54377,0.21538734
54378,0.2335525
54379,0.36909363
54380,0.23019314
54381,0.21559632
54382,0.13130331
54383,0.15153421
54384,0.3315094
54385,0.4713393
54386,0.08720386
54387,0.62514156
54388,0.09227818
54389,0.1998373
54390,0.07435241
54391,0.13593274
54392,0.214265
54393,0.12326595
54394,0.13711129
54395,0.70501894
54396,0.27680385
54397,0.15491094
54398,0.1952024
54399,0.15805762
54400,0.23927243
54401,0.20734134
54402,0.35649583
54403,0.30413768
54404,0.214265
54405,0.60235983
54406,0.12959756
54407,0.1166159
54408,0.14516975
54409,0.12031243
54410,0.2396995
54411,0.23009333
54412,0.099177696
54413,0.090492345
54414,0.127412
54415,0.39586222
54416,0.09991767
54417,0.27586043
54418,0.19672638
54419,0.17050697
54420,0.07521866
54421,0.09905252
54422,0.18124868
54423,0.25058332
54424,0.3701613
54425,0.109079815
54426,0.18330584
54427,0.07218263
54428,0.13856086
54429,0.2253631
54430,0.25615665
54431,0.3156867
54432,0.6646133
54433,0.24601172
54434,0.31636894
54435,0.17739165
54436,0.29054776
54437,0.105199
54438,0.31008127
54439,0.1658828
54440,0.38082805
54441,0.099947564
54442,0.4713393
54443,0.17936575
54444,0.122849755
54445,0.17558904
54446,0.28640205
54447,0.16763377
54448,0.23015822
54449,0.07218717
54450,0.038698804
54451,0.30444938
54452,0.28800544
54453,0.30275926
54454,0.38878158
54455,0.16574629
54456,0.31745866
54457,0.2644014
54458,0.25434175
54459,0.43395513
54460,0.18220817
54461,0.06652848
54462,0.1998373
54463,0.12976812
54464,0.54284227
54465,0.12547031
54466,0.09353274
54467,0.3287712
54468,0.15293935
54469,0.19074655
54470,0.28504848
54471,0.16572715
54472,0.1740354
54473,0.114290625
54474,0.37817445
54475,0.3044891
54476,0.23522297
54477,0.584032
54478,0.28267437
54479,0.46831572
54480,0.3640572
54481,0.095383346
54482,0.076425515
54483,0.21888219
54484,0.25747803
54485,0.0928772
54486,0.17218147
54487,0.08723558
54488,0.17287584
54489,0.1291697
54490,0.18686822
54491,0.16259383
54492,0.10635548
54493,0.107696235
54494,0.4766397
54495,0.0736979
54496,0.25703892
54497,0.38497964
54498,0.12848185
54499,0.27402472
54500,0.13406864
54501,0.3297505
54502,0.28736043
54503,0.33350304
54504,0.41359213
54505,0.25670475
54506,0.077280514
54507,0.08193679
54508,0.33669847
54509,0.26447198
54510,0.22098257
54511,0.4890257
54512,0.47010374
54513,0.23729189
54514,0.70388114
54515,0.2443106
54516,0.04969421
54517,0.17258196
54518,0.26247048
54519,0.25935882
54520,0.24174774
54521,0.17480606
54522,0.27872097
54523,0.049572933
54524,0.20236807
54525,0.12489572
54526,0.47283867
54527,0.21057789
54528,0.29559016
54529,0.059735313
54530,0.5009076
54531,0.14142312
54532,0.0831033
54533,0.5895079
54534,0.3378453
54535,0.23834051
54536,0.18191141
54537,0.018681373
54538,0.27835217
54539,0.24452691
54540,0.16977607
54541,0.50793135
54542,0.18646346
54543,0.0628449
54544,0.054058503
54545,0.15535755
54546,0.24306948
54547,0.261108
54548,0.22815958
54549,0.41428277
54550,0.07884916
54551,0.13966183
54552,0.16080013
54553,0.5721717
54554,0.32829595
54555,0.21536504
54556,0.34548876
54557,0.16813472
54558,0.6117937
54559,0.06457178
54560,0.1001446
54561,0.19251515
54562,0.07437119
54563,0.104863994
54564,0.026883665
54565,0.2977278
54566,0.104407035
54567,0.24208203
54568,0.297846
54569,0.03290904
54570,0.28684613
54571,0.048295803
54572,0.07394153
54573,0.0634504
54574,0.20897368
54575,0.109085314
54576,0.108818576
54577,0.14604925
54578,0.06409237
54579,0.4537808
54580,0.029229056
54581,0.07665729
54582,0.03005482
54583,0.27076697
54584,0.19463085
54585,0.20897368
54586,0.17397161
54587,0.2696859
54588,0.32376748
54589,0.15576264
54590,0.035852823
54591,0.009791811
54592,0.12527958
54593,0.45595178
54594,0.30474943
54595,0.04907308
54596,0.07940353
54597,0.6000156
54598,0.07624505
54599,0.2609132
54600,0.20371233
54601,0.3358099
54602,0.053350978
54603,0.5681898
54604,0.21322261
54605,0.25426605
54606,0.26091388
54607,0.5846854
54608,0.26706368
54609,0.22791821
54610,0.33987516
54611,0.4725759
54612,0.24900837
54613,0.15073878
54614,0.426564
54615,0.25324342
54616,0.2696163
54617,0.16718826
54618,0.5204742
54619,0.51536
54620,0.30936304
54621,0.3055711
54622,0.31016842
54623,0.24123113
54624,0.2595514
54625,0.18837318
54626,0.08762617
54627,0.0671768
54628,0.13955359
54629,0.073400274
54630,0.12733386
54631,0.06799839
54632,0.05939463
54633,0.05332224
54634,0.20751429
54635,0.2918938
54636,0.16899925
54637,0.19130595
54638,0.44826448
54639,0.21190917
54640,0.3947736
54641,0.20505194
54642,0.24948768
54643,0.32980388
54644,0.14764933
54645,0.24563028
54646,0.26666918
54647,0.47216478
54648,0.023122996
54649,0.4285591
54650,0.15279004
54651,0.30146077
54652,0.16067815
54653,0.16274075
54654,0.21763927
54655,0.214265
54656,0.21813175
54657,0.34004465
54658,0.047572263
54659,0.20096242
54660,0.24829072
54661,0.028968167
54662,0.20091675
54663,0.15720752
54664,0.18203175
54665,0.054141
54666,0.059611253
54667,0.033023432
54668,0.1899891
54669,0.07665729
54670,0.045675695
54671,0.11170774
54672,0.25023746
54673,0.47407606
54674,0.14976382
54675,0.24583483
54676,0.36148888
54677,0.16813472
54678,0.37242097
54679,0.28537235
54680,0.024356153
54681,0.30341852
54682,0.42308253
54683,0.5219392
54684,0.081930846
54685,0.42191255
54686,0.34460098
54687,0.3495814
54688,0.4325814
54689,0.19281101
54690,0.18643881
54691,0.21761656
54692,0.20991312
54693,0.2478423
54694,0.38048565
54695,0.27594948
54696,0.4084039
54697,0.43428347
54698,0.22261669
54699,0.31636894
54700,0.18296218
54701,0.276372
54702,0.033931226
54703,0.6554867
54704,0.47543347
54705,0.16180629
54706,0.30332795
54707,0.042694137
54708,0.28146854
54709,0.20218264
54710,0.57702094
54711,0.08110784
54712,0.2104101
54713,0.12086613
54714,0.123844
54715,0.015066068
54716,0.21170837
54717,0.2896167
54718,0.1645132
54719,0.06823078
54720,0.071016125
54721,0.17580266
54722,0.34100378
54723,0.19426608
54724,0.02239166
54725,0.1111475
54726,0.2696859
54727,0.020500353
54728,0.31695566
54729,0.07665729
54730,0.26438236
54731,0.08219835
54732,0.29266733
54733,0.13621171
54734,0.046001133
54735,0.53257143
54736,0.52537787
54737,0.5489085
54738,0.5054176
54739,0.22066434
54740,0.41597837
54741,0.25243503
54742,0.111273944
54743,0.13522336
54744,0.09883044
54745,0.18500762
54746,0.2098354
54747,0.46794793
54748,0.2599951
54749,0.20771284
54750,0.26687244
54751,0.11873753
54752,0.18837318
54753,0.33921447
54754,0.23995127
54755,0.49124956
54756,0.11340971
54757,0.78751284
54758,0.111093216
54759,0.046533857
54760,0.027440585
54761,0.1629424
54762,0.02900267
54763,0.2686409
54764,0.116721965
54765,0.35453734
54766,0.27645394
54767,0.24999571
54768,0.3723216
54769,0.14139462
54770,0.2896167
54771,0.3177225
54772,0.36533618
54773,0.21761656
54774,0.13038525
54775,0.24036281
54776,0.20119214
54777,0.03160571
54778,0.44132248
54779,0.27266032
54780,0.25661787
54781,0.09390797
54782,0.15039176
54783,0.24530607
54784,0.18254991
54785,0.26375687
54786,0.22591159
54787,0.4149034
54788,0.186744
54789,0.3279359
54790,0.18268286
54791,0.57070345
54792,0.2977278
54793,0.21506357
54794,0.009429874
54795,0.27169478
54796,0.14584258
54797,0.3660632
54798,0.3672885
54799,0.020741709
54800,0.15453278
54801,0.4362816
54802,0.035065606
54803,0.23790915
54804,0.023226012
54805,0.0076922067
54806,0.08870114
54807,0.161933
54808,0.20817764
54809,0.3588385
54810,0.21446489
54811,0.085978046
54812,0.14104608
54813,0.38287318
54814,0.04461497
54815,0.39858708
54816,0.4697984
54817,0.22880928
54818,0.6568206
54819,0.15636706
54820,0.22761717
54821,0.3568917
54822,0.43799242
54823,0.2977278
54824,0.073569
54825,0.032719117
54826,0.4720328
54827,0.3123754
54828,0.32360417
54829,0.14348398
54830,0.2734896
54831,0.25657496
54832,0.6757359
54833,0.19463085
54834,0.083938554
54835,0.26113933
54836,0.28963235
54837,0.2315685
54838,0.40696156
54839,0.3992054
54840,0.24344058
54841,0.12887357
54842,0.32829595
54843,0.608883
54844,0.391673
54845,0.10196813
54846,0.28845984
54847,0.26400524
54848,0.60274917
54849,0.27669898
54850,0.24563028
54851,0.5392389
54852,0.1582513
54853,0.24896964
54854,0.2672547
54855,0.21389416
54856,0.17677197
54857,0.5744019
54858,0.24976175
54859,0.3009235
54860,0.29185274
54861,0.23778601
54862,0.04338299
54863,0.20192552
54864,0.37466127
54865,0.36364606
54866,0.38976976
54867,0.26141444
54868,0.21538734
54869,0.21656404
54870,0.54190433
54871,0.05239073
54872,0.2864524
54873,0.21548416
54874,0.031676635
54875,0.35428345
54876,0.27510783
54877,0.30210993
54878,0.06652875
54879,0.4973321
54880,0.070452176
54881,0.033698857
54882,0.24140301
54883,0.24747118
54884,0.3378453
54885,0.26676744
54886,0.24932285
54887,0.33394873
54888,0.28937954
54889,0.36272955
54890,0.09329389
54891,0.06264106
54892,0.118577585
54893,0.30085972
54894,0.052693605
54895,0.038214922
54896,0.025843533
54897,0.3090663
54898,0.01177625
54899,0.21538734
54900,0.2335525
54901,0.2696859
54902,0.34110883
54903,0.25324342
54904,0.198455
54905,0.088346936
54906,0.24379808
54907,0.34057692
54908,0.22649573
54909,0.2977278
54910,0.17424633
54911,0.46117696
54912,0.34866893
54913,0.16640398
54914,0.51792014
54915,0.15574509
54916,0.21664919
54917,0.1796635
54918,0.26231048
54919,0.11874295
54920,0.035852823
54921,0.2861157
54922,0.2002361
54923,0.4371441
54924,0.02518048
54925,0.3066177
54926,0.054704547
54927,0.054103665
54928,0.37029034
54929,0.113685854
54930,0.13876683
54931,0.29383346
54932,0.33472717
54933,0.091131695
54934,0.2837734
54935,0.29559016
54936,0.22995754
54937,0.21969563
54938,0.15014187
54939,0.34525436
54940,0.3604193
54941,0.08200471
54942,0.17278585
54943,0.21120262
54944,0.2479294
54945,0.096900135
54946,0.18282047
54947,0.54538566
54948,0.03332108
54949,0.04862561
54950,0.33760324
54951,0.5011945
54952,0.008061068
54953,0.115196206
54954,0.22977592
54955,0.37179142
54956,0.16377246
54957,0.33503896
54958,0.20954168
54959,0.6571213
54960,0.19463085
54961,0.16796537
54962,0.32360417
54963,0.05802548
54964,0.14146248
54965,0.19755936
54966,0.26933056
54967,0.029229056
54968,0.21117182
54969,0.08913738
54970,0.10140283
54971,0.2836636
54972,0.37048098
54973,0.34727287
54974,0.32250363
54975,0.23618168
54976,0.19843471
54977,0.21835658
54978,0.27594948
54979,0.2693706
54980,0.14548825
54981,0.42120436
54982,0.21195622
54983,0.40777433
54984,0.20831582
54985,0.28848395
54986,0.2348029
54987,0.22175539
54988,0.11439364
54989,0.07801939
54990,0.41189566
54991,0.08288757
54992,0.46337554
54993,0.12562932
54994,0.015564683
54995,0.33921447
54996,0.3929662
54997,0.3839001
54998,0.52127063
54999,0.13064967
55000,0.47006658
55001,0.082213975
55002,0.18516353
55003,0.2105589
55004,0.4047001
55005,0.39528796
55006,0.5995441
55007,0.19840579
55008,0.22610359
55009,0.2443106
55010,0.09612051
55011,0.16709444
55012,0.27789232
55013,0.19491822
55014,0.45398083
55015,0.6673819
55016,0.3055711
55017,0.3266818
55018,0.18220817
55019,0.24001135
55020,0.17818768
55021,0.1434511
55022,0.33921447
55023,0.28585416
55024,0.20387779
55025,0.2349465
55026,0.34235343
55027,0.015830504
55028,0.41707617
55029,0.23814008
55030,0.16779919
55031,0.3985543
55032,0.17098024
55033,0.30716565
55034,0.3580492
55035,0.3378453
55036,0.2644522
55037,0.28867415
55038,0.28146854
55039,0.26366886
55040,0.17699198
55041,0.09762883
55042,0.4100674
55043,0.46332836
55044,0.2742538
55045,0.7010111
55046,0.2714018
55047,0.06530848
55048,0.2906796
55049,0.3805438
55050,0.26658583
55051,0.21761656
55052,0.26084757
55053,0.31650063
55054,0.29557636
55055,0.39169034
55056,0.27406263
55057,0.19746655
55058,0.031239305
55059,0.07460667
55060,0.5366571
55061,0.46992138
55062,0.7181758
55063,0.10803001
55064,0.2663465
55065,0.24932285
55066,0.21269928
55067,0.4079713
55068,0.16196325
55069,0.34115908
55070,0.501692
55071,0.19463085
55072,0.50044405
55073,0.08962957
55074,0.21813175
55075,0.2279679
55076,0.10583555
55077,0.3941459
55078,0.30155134
55079,0.23952587
55080,0.21570906
55081,0.32360417
55082,0.26336363
55083,0.4713393
55084,0.30392557
55085,0.27126202
55086,0.032061588
55087,0.3111137
55088,0.2216666
55089,0.28146878
55090,0.20897368
55091,0.27158567
55092,0.4411324
55093,0.1275894
55094,0.3205333
55095,0.25430247
55096,0.44132248
55097,0.1998373
55098,0.3403027
55099,0.24982135
55100,0.52804744
55101,0.27545202
55102,0.10972051
55103,0.029229056
55104,0.25132123
55105,0.6556569
55106,0.21065226
55107,0.23617044
55108,0.32058185
55109,0.27045542
55110,0.26346
55111,0.116721965
55112,0.2858145
55113,0.2861157
55114,0.1112294
55115,0.11025942
55116,0.29834753
55117,0.18928796
55118,0.1665389
55119,0.17295228
55120,0.4008092
55121,0.51643443
55122,0.37949762
55123,0.49014992
55124,0.16377246
55125,0.36376745
55126,0.14365603
55127,0.25981817
55128,0.19168204
55129,0.14294215
55130,0.092898816
55131,0.20067972
55132,0.26790854
55133,0.229482
55134,0.22196332
55135,0.25121465
55136,0.25571206
55137,0.24452691
55138,0.2716467
55139,0.21761656
55140,0.03772111
55141,0.23366065
55142,0.4501495
55143,0.3723216
55144,0.1974539
55145,0.5128302
55146,0.14493246
55147,0.1799093
55148,0.20569794
55149,0.17841338
55150,0.1998373
55151,0.13456295
55152,0.086666904
55153,0.2935186
55154,0.28391346
55155,0.33363077
55156,0.302193
55157,0.071200475
55158,0.47701368
55159,0.2349465
55160,0.11812002
55161,0.109002136
55162,0.097521715
55163,0.4282433
55164,0.340724
55165,0.13102815
55166,0.05845794
55167,0.35870862
55168,0.23588982
55169,0.12556365
55170,0.25335193
55171,0.11112402
55172,0.20897368
55173,0.23966937
55174,0.47398245
55175,0.2091188
55176,0.077984065
55177,0.24035889
55178,0.40587208
55179,0.3137921
55180,0.21656404
55181,0.049094893
